season,player_id,first_name,last_name,player_name,position,height_wo_shoes,height_w_shoes,weight,wingspan,standing_reach,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,lane_agility_time,modified_lane_agility_time,three_quarter_sprint,bench_press
2022,1630629,Gabriele,Procida,Gabriele Procida,SG-SF,77.75,79.75,192.8,80.0,106.0,3.8,8.0,9.25,29.5,35.0,11.02,3.14,3.07,9.0
2022,1630652,Trevion,Williams,Trevion Williams,C,79.25,80.75,264.6,86.75,108.5,10.8,9.0,10.25,27.5,30.0,12.75,3.46,3.48,11.0
2022,1630656,Hugo,Besson,Hugo Besson,SG,76.5,77.75,180.4,77.5,102.0,8.8,7.5,8.5,24.5,31.5,11.36,3.25,3.4,10.0
2020,1630223,Jalen,Harris,Jalen Harris,SG,74.75,76.2,193.4,79.0,97.5,4.4,8.25,9.5,37.5,42.5,10.59,2.49,3.11,10.0
2020,1630222,Mason,Jones,Mason Jones,SG,75.75,77.7,207.2,79.0,102.5,8.9,8.75,8.5,24.0,31.0,10.6,2.49,3.33,10.0
2020,1630221,Joshua,Hall,Joshua Hall,SF,78.0,79.5,196.6,83.0,104.5,7.6,8.75,9.5,31.5,37.5,12.16,2.62,3.38,10.0
2020,1629681,Killian,Tillie,Killian Tillie,PF,80.75,82.0,221.6,80.0,106.0,12.43,8.25,9.25,27.5,32.0,11.6,2.62,3.4,12.0
2020,1630213,Yoeli,Childs,Yoeli Childs,PF,78.0,79.0,226.4,83.5,106.0,8.2,8.75,10.0,34.0,38.5,10.87,2.42,3.22,12.0
2020,1630214,Xavier,Tillman Sr.,Xavier Tillman Sr.,PF-C,79.5,80.5,266.5,86.0,106.0,8.5,10.25,11.0,26.0,32.5,11.8,3.01,3.49,12.0
2020,1630211,Karim,Mane,Karim Mane,PG-SG,77.0,78.0,196.0,83.0,102.0,3.73,8.5,9.75,31.0,36.0,11.52,2.64,3.04,12.0
2020,1630206,Jayden,Scrubb,Jayden Scrubb,SG-SF,77.0,78.2,185.2,81.5,104.5,3.7,8.25,9.75,30.0,35.5,11.3,3.14,3.23,9.0
2020,1630208,Nick,Richards,Nick Richards,C,82.5,83.5,241.6,86.25,110.0,8.5,9.0,9.0,30.0,34.0,11.42,2.92,3.25,11.0
2020,1630210,Markus,Howard,Markus Howard,PG,69.5,71.0,170.8,72.25,91.5,9.91,8.5,7.75,30.5,35.5,11.21,3.17,3.11,8.0
2020,1630194,Paul,Reed Jr.,Paul Reed Jr.,PF,80.5,81.2,219.2,86.0,109.5,6.83,9.0,8.75,26.5,37.5,12.29,2.67,3.45,12.0
2020,1630186,Jahmi'us,Ramsey,Jahmi'us Ramsey,SG,74.5,75.7,193.4,78.0,100.5,3.4,8.75,9.75,30.0,36.0,11.024999999999999,3.08,3.22,10.0
2020,1630188,Jalen,Smith,Jalen Smith,PF-C,81.25,82.2,224.6,86.25,110.0,3.7,9.25,9.25,28.5,33.25,11.64,3.12,3.33,12.0
2020,1630205,Lamar,Stevens,Lamar Stevens,SF-PF,77.75,78.7,228.0,81.0,101.0,6.8,8.5,9.75,35.0,41.0,10.35,2.54,3.2,10.0
2020,1630204,Ashton,Hagans,Ashton Hagans,PG,73.5,74.5,193.0,80.0,99.5,4.1,9.0,9.0,29.5,36.5,10.82,2.5,3.13,8.0
2020,1630203,Grant,Riller,Grant Riller,PG-SG,72.25,73.0,178.4,77.25,96.5,5.4,8.0,8.5,32.5,39.5,11.17,2.45,3.07,12.0
2020,1630199,Cassius,Stanley,Cassius Stanley,SG,77.0,78.2,201.6,79.0,99.5,5.8,8.25,9.0,34.5,44.0,11.4,2.43,3.09,10.0
2020,1630198,Isaiah,Joe,Isaiah Joe,SG,75.0,76.5,170.4,79.5,101.0,4.7,8.25,8.25,30.0,36.0,11.024999999999999,3.08,3.22,10.0
2020,1630189,Tyler,Bey,Tyler Bey,PF,78.0,79.0,212.8,85.25,105.5,5.0,8.5,9.0,37.0,43.5,11.35,2.75,3.17,12.0
2020,1630177,Theo,Maledon,Theo Maledon,PG,76.0,77.0,187.4,80.75,100.5,2.8,8.5,10.0,29.5,36.0,11.004999999999999,3.0599999999999996,3.21,8.0
2020,1629670,Jordan,Nwora,Jordan Nwora,SF-PF,77.75,79.0,223.0,82.25,104.0,11.68,8.5,9.25,29.0,35.0,11.29,2.66,3.43,10.0
2020,1629700,Kaleb,Wesson,Kaleb Wesson,C,81.25,82.2,252.6,87.5,111.5,12.5,9.0,10.75,21.5,27.0,11.73,2.64,3.6,11.0
2020,1630173,Precious,Achiuwa,Precious Achiuwa,PF,79.5,80.7,234.0,84.75,108.5,6.7,9.0,10.0,28.5,34.0,11.47,3.14,3.29,12.0
2020,1630182,Josh,Green,Josh Green,SG-SF,76.5,77.5,214.0,81.75,101.5,6.8,8.0,8.75,30.5,39.5,10.64,2.28,3.12,9.0
2020,1630179,Tyrell,Terry,Tyrell Terry,PG,73.5,75.0,170.0,73.75,96.0,7.6,7.5,8.25,30.0,34.0,10.78,2.59,3.28,8.0
2020,1629653,Devon,Dotson,Devon Dotson,PG,72.5,73.7,185.2,75.0,95.0,4.6,8.25,10.0,31.5,40.5,10.44,2.22,3.02,7.0
2020,1630219,Skylar,Mays,Skylar Mays,SG,75.0,76.0,204.0,78.0,99.0,7.4,8.0,9.75,29.0,37.5,10.65,2.4,3.3,10.0
2020,1630220,Paul,Eboua,Paul Eboua,SF-PF,78.0,79.5,222.2,87.5,108.0,3.8,9.0,10.25,33.0,35.5,10.79,2.44,3.19,10.0
2020,1629617,Reggie,Perry,Reggie Perry,PF-C,80.25,81.2,249.6,84.25,106.5,8.4,9.25,11.0,30.0,33.5,11.26,2.57,3.25,15.0
2020,1629619,Myles,Powell,Myles Powell,PG-SG,72.5,73.5,194.0,79.0,99.0,15.8,8.0,9.0,29.5,35.25,11.145,2.895,3.19,12.0
2020,1629603,Mamadi,Diakite,Mamadi Diakite,PF,80.5,82.2,222.1,87.75,107.0,7.83,9.0,10.25,28.0,37.0,11.95,2.71,3.16,12.0
2020,1630192,Zeke,Nnaji,Zeke Nnaji,PF-C,81.25,82.5,246.8,86.0,105.5,5.9,9.0,10.5,33.0,38.0,10.94,2.72,3.2,12.0
2020,1630193,Immanuel,Quickley,Immanuel Quickley,SG,74.0,75.0,185.8,80.25,99.0,8.2,8.0,8.75,29.5,35.5,11.21,2.46,3.17,10.0
2020,1630191,Isaiah,Stewart,Isaiah Stewart,C,79.25,80.5,243.0,88.75,108.5,7.5,9.0,10.5,27.0,30.5,12.03,3.26,3.42,11.0
2020,1630231,Kenyon,Martin Jr.,Kenyon Martin Jr.,SF-PF,78.0,79.0,213.2,79.25,102.0,5.9,8.5,8.75,31.5,38.5,11.93,2.58,3.16,10.0
2020,1630230,Naji,Marshall,Naji Marshall,SF,77.75,79.0,233.5,84.75,102.5,8.7,9.25,10.5,28.5,35.0,11.77,2.9,3.37,10.0
2020,1630232,Kahlil,Whitney,Kahlil Whitney,SF,77.5,79.0,205.0,84.25,105.5,5.3,9.25,10.25,29.0,39.0,11.17,2.61,3.28,10.0
2020,1630233,Nathan,Knight,Nathan Knight,PF-C,80.0,81.7,235.0,86.0,109.5,8.2,9.0,9.5,23.0,31.5,11.56,2.96,3.31,12.0
2020,1628962,Udoka,Azubuike,Udoka Azubuike,C,82.0,83.5,259.5,91.25,109.0,9.61,9.25,10.0,37.0,41.0,11.82,3.61,3.23,11.0
2020,1629604,CJ,Elleby,CJ Elleby,SG-SF,77.5,78.2,198.6,79.25,100.5,4.2,8.75,10.0,30.5,36.5,11.25,2.63,3.25,9.0
2020,1630216,Cassius,Winston,Cassius Winston,PG,72.5,73.5,196.0,78.0,97.0,9.0,8.75,8.25,24.0,28.0,11.15,2.74,3.61,8.0
2020,1630218,Robert,Woodard II,Robert Woodard II,SF,77.5,79.0,230.2,86.0,105.5,4.5,9.0,10.75,32.0,38.0,11.1,2.49,3.18,10.0
2020,1630234,Ty-Shon,Alexander,Ty-Shon Alexander,SG,74.0,76.0,200.8,80.0,100.0,12.3,8.75,8.75,28.0,33.0,11.33,2.47,3.26,10.0
2020,1630235,Trent,Forrest,Trent Forrest,PG,75.5,76.7,203.0,79.5,102.5,5.65,9.0,9.75,28.0,34.5,11.04,2.5,3.18,8.0
2020,1630190,Elijah,Hughes,Elijah Hughes,SF-SG,76.75,78.5,229.0,79.5,101.5,10.2,8.5,8.75,30.5,37.0,11.085,3.08,3.25,12.0
2019,1629664,Dedric,Lawson,Dedric Lawson,PF,79.0,80.5,233.0,86.25,107.5,8.9,9.75,9.75,23.5,26.0,11.8,3.54,3.6,10.0
2019,1629663,Louis,King,Louis King,SF,78.75,80.0,195.2,84.25,104.5,4.8,8.0,8.5,29.0,33.0,10.99,3.05,3.28,0.0
2019,1629666,Charles,Matthews,Charles Matthews,SG,77.0,78.25,194.8,81.5,103.0,3.8,8.5,8.75,29.5,37.5,11.26,3.24,3.38,9.0
2019,1629665,Jalen,Lecque,Jalen Lecque,PG,74.5,76.25,185.2,80.5,98.5,4.0,8.75,8.5,35.0,43.0,11.09,3.3,3.29,1.0
2019,1629685,Dylan,Windler,Dylan Windler,SF,78.25,79.5,195.8,82.0,104.5,4.6,8.25,9.5,29.0,37.5,10.7,2.94,3.3,8.0
2019,1629682,Tremont,Waters,Tremont Waters,PG,69.5,70.75,172.4,74.25,93.5,6.6,8.0,9.75,30.5,40.5,10.76,3.11,3.07,5.0
2019,1629651,Nicolas,Claxton,Nicolas Claxton,C,82.0,83.75,216.6,86.5,110.0,4.5,9.25,9.5,31.5,36.5,11.26,3.47,3.36,8.0
2019,1629650,Moses,Brown,Moses Brown,C,85.25,86.5,237.2,88.75,113.0,7.8,9.5,10.25,27.0,31.0,11.95,3.3,3.51,11.0
2019,1629649,Ignas,Brazdeikis,Ignas Brazdeikis,SF,77.75,79.25,220.8,81.25,102.0,6.0,8.75,9.5,31.0,36.5,11.06,3.17,3.36,13.0
2019,1629679,Simisola,Shittu,Simisola Shittu,PF,80.5,81.5,227.2,85.25,106.0,6.2,8.75,8.5,27.0,35.5,11.85,3.24,3.3,11.0
2019,1629684,Grant,Williams,Grant Williams,PF,77.75,79.5,240.2,81.75,104.5,5.4,9.0,10.5,26.0,31.5,10.83,3.27,3.33,20.0
2019,1629678,Admiral,Schofield,Admiral Schofield,SF,76.0,77.25,240.6,81.75,102.5,6.8,8.75,9.0,30.0,34.0,10.77,2.87,3.37,15.0
2019,1629660,Ty,Jerome,Ty Jerome,PG,76.25,77.5,194.4,76.0,98.0,6.5,8.25,9.5,26.0,31.5,11.21,3.12,3.4,2.0
2019,1629661,Cameron,Johnson,Cameron Johnson,SG,79.0,80.5,205.2,82.0,103.0,5.8,8.0,8.5,30.5,36.5,10.52,3.28,3.26,10.0
2019,1629662,Mfiondu,Kabengele,Mfiondu Kabengele,PF,80.75,82.25,256.2,87.0,109.5,5.1,9.25,10.75,28.0,35.5,11.21,3.3,3.25,6.0
2019,1629631,De'Andre,Hunter,De'Andre Hunter,PF,79.75,81.0,233.4,85.125,106.5,7.865,9.0,9.75,28.5,34.0,11.47,3.14,3.29,12.0
2019,1629632,Coby,White,Coby White,PG,75.5,76.75,191.4,77.0,97.5,4.3,7.75,9.0,29.5,36.0,11.004999999999999,3.0599999999999996,3.21,8.0
2019,1629633,Jarrett,Culver,Jarrett Culver,SG,77.25,78.75,194.2,81.5,100.5,5.0,8.25,8.5,30.0,36.0,11.024999999999999,3.08,3.22,10.0
2019,1629634,Brandon,Clarke,Brandon Clarke,SF,79.25,80.25,207.2,80.25,102.0,4.9,8.25,9.5,34.0,40.5,10.61,3.05,3.15,10.0
2019,1629667,Jalen,McDaniels,Jalen McDaniels,SF,80.25,81.75,191.6,84.25,105.5,5.7,9.0,10.0,29.5,33.5,11.54,3.23,3.32,0.0
2019,1629668,Zach,Norvell Jr.,Zach Norvell Jr.,SG,76.5,77.5,206.4,78.0,101.0,7.5,8.5,9.5,24.0,30.0,11.6,3.34,3.43,10.0
2019,1629669,Jaylen,Nowell,Jaylen Nowell,SG,75.25,76.25,202.4,79.25,98.0,6.1,8.25,8.5,32.0,38.5,10.76,3.13,3.23,2.0
2019,1629671,Miye,Oni,Miye Oni,SG,76.25,77.75,205.6,82.75,100.5,4.9,9.0,10.0,30.5,38.5,11.71,3.12,3.17,19.0
2019,1629673,Jordan,Poole,Jordan Poole,SG,75.5,77.5,190.8,78.75,99.5,7.5,8.25,8.5,28.0,35.5,10.59,3.14,3.27,10.0
2019,1629672,Eric,Paschall,Eric Paschall,SF,78.0,79.25,254.4,87.75,103.5,6.3,9.0,9.5,33.0,38.0,11.63,3.26,3.3,18.0
2019,1629674,Neemias,Queta,Neemias Queta,C,82.75,84.25,225.8,88.25,111.5,6.3,9.5,11.0,24.0,32.5,12.04,3.45,3.73,1.0
2019,1629675,Naz,Reid,Naz Reid,PF,80.25,81.5,255.8,87.25,109.0,14.0,9.5,9.25,26.0,32.5,12.03,3.76,3.42,3.0
2019,1629683,Quinndary,Weatherspoon,Quinndary Weatherspoon,SG,75.0,76.25,206.6,81.0,100.0,6.1,8.5,9.0,31.0,38.0,11.57,3.15,3.16,10.0
2019,1629676,Isaiah,Roby,Isaiah Roby,PF,79.25,80.5,214.0,85.0,106.0,3.9,9.0,10.5,32.5,35.5,10.63,3.05,3.25,9.0
2019,1629677,Luka,Samanic,Luka Samanic,PF,81.5,83.0,227.2,82.5,107.0,5.6,8.5,9.0,27.0,38.0,11.01,3.03,3.27,7.0
2019,1629648,Jordan,Bone,Jordan Bone,SG,73.5,74.75,179.0,75.25,95.0,5.0,7.5,9.25,36.0,42.5,9.97,2.78,3.08,7.0
2019,1629607,Jared,Harper,Jared Harper,PG,69.75,71.0,169.2,77.5,94.0,3.9,8.25,9.5,33.5,40.5,10.77,3.02,3.04,8.0
2019,1629608,Dewan,Hernandez,Dewan Hernandez,C,81.0,82.25,232.8,85.75,107.0,6.1,9.5,10.25,30.5,35.5,11.46,3.25,3.28,13.0
2019,1629610,DaQuan,Jeffries,DaQuan Jeffries,SF-PF,76.0,77.0,215.6,83.25,104.0,3.9,9.5,10.25,29.5,33.5,11.355,2.8449999999999998,3.315,10.0
2019,1629605,Tacko,Fall,Tacko Fall,C,89.25,91.0,288.8,98.25,122.5,6.8,10.5,10.5,22.0,26.5,13.01,3.46,3.78,8.0
2019,1629645,Kevin,Porter Jr.,Kevin Porter Jr.,SG,76.0,77.5,212.6,81.0,103.0,5.1,8.75,8.75,27.0,34.0,10.82,3.03,3.14,2.0
2019,1629646,Charles,Bassey,Charles Bassey,C,80.75,82.0,239.0,87.5,109.5,8.5,9.25,9.5,29.0,33.0,12.65,3.27,3.53,7.0
2019,1629647,Darius,Bazley,Darius Bazley,PF,79.75,81.0,208.4,84.0,107.0,3.6,9.0,9.75,30.5,37.0,11.09,2.95,3.27,4.0
2019,1629659,Talen,Horton-Tucker,Talen Horton-Tucker,SG,74.5,76.0,235.4,85.25,103.0,8.4,9.5,9.75,26.0,34.5,11.34,3.43,3.34,10.0
2019,1629656,Quentin,Grimes,Quentin Grimes,SG,76.0,77.25,209.6,79.75,100.5,8.4,8.25,10.0,27.5,36.0,10.83,3.28,3.2,6.0
2019,1629655,Daniel,Gafford,Daniel Gafford,PF,81.25,82.5,237.6,86.5,110.0,5.9,9.25,9.25,32.5,36.5,11.61,3.19,3.25,5.0
2019,1629657,Kyle,Guy,Kyle Guy,SG,72.75,74.25,167.8,76.5,95.5,5.7,8.0,8.75,30.5,36.5,10.48,3.07,3.27,4.0
2019,1629658,Jalen,Hoard,Jalen Hoard,PF,79.25,81.0,212.6,84.75,105.5,6.7,8.75,9.75,27.5,35.5,11.44,3.32,3.34,8.0
2019,1629641,Romeo,Langford,Romeo Langford,SG,76.5,78.0,200.9,83.0,103.0,6.1,9.0,9.0,30.0,36.0,11.024999999999999,3.08,3.22,10.0
2019,1629642,Nassir,Little,Nassir Little,SF,76.5,78.0,224.2,85.25,104.5,5.9,8.75,10.0,31.0,38.5,12.15,3.1,3.24,5.0
2019,1629644,KZ,Okpala,KZ Okpala,SF,79.25,81.5,209.6,85.75,106.5,4.6,9.25,9.25,30.5,37.0,10.88,3.13,3.38,9.0
2019,1629643,Chuma,Okeke,Chuma Okeke,PF,79.75,81.0,233.4,85.125,106.5,7.865,9.0,9.75,28.5,34.0,11.47,3.14,3.29,12.0
2019,1629639,Tyler,Herro,Tyler Herro,SG,76.5,78.0,192.4,75.25,100.5,7.1,8.0,8.75,30.0,36.0,11.024999999999999,3.08,3.22,10.0
2019,1629640,Keldon,Johnson,Keldon Johnson,SG,76.75,78.0,216.4,81.25,104.0,5.6,8.0,9.25,30.0,36.0,11.024999999999999,3.08,3.22,10.0
2019,1629654,Carsen,Edwards,Carsen Edwards,PG,70.75,72.25,199.4,78.0,94.5,5.5,8.75,9.0,28.5,34.0,10.53,2.82,3.22,14.0
2019,1629652,Luguentz,Dort,Luguentz Dort,PG,74.75,76.25,222.2,80.5,99.5,5.0,8.5,9.0,32.5,38.0,10.79,3.13,3.22,14.0
2019,1629626,Bol,Bol,Bol Bol,C,84.75,86.5,208.0,91.0,115.5,7.1,9.25,9.5,27.0,30.5,12.03,3.26,3.42,11.0
2019,1629628,RJ,Barrett,RJ Barrett,SF,78.25,79.75,216.0,83.25,104.5,6.7,8.75,9.5,29.5,35.0,11.36,3.125,3.285,10.0
2019,1629627,Zion,Williamson,Zion Williamson,PF,79.75,81.0,233.4,85.125,106.5,7.865,9.0,9.75,28.5,34.0,11.47,3.14,3.29,12.0
2019,1629638,Nickeil,Alexander-Walker,Nickeil Alexander-Walker,SG,76.25,77.5,203.8,81.5,102.0,5.9,8.5,8.75,30.0,36.0,11.024999999999999,3.08,3.22,10.0
2019,1629637,Jaxson,Hayes,Jaxson Hayes,PF,82.25,83.5,218.6,87.5,110.5,5.0,9.25,10.5,27.0,34.5,11.74,3.23,3.37,5.0
2019,1629636,Darius,Garland,Darius Garland,PG,73.0,74.0,186.0,77.5,97.0,6.1,8.25,9.0,29.5,36.0,11.004999999999999,3.0599999999999996,3.21,8.0
2019,1629630,Ja,Morant,Ja Morant,PG,73.0,74.0,186.0,77.5,97.0,6.1,8.25,9.0,29.5,36.0,11.004999999999999,3.0599999999999996,3.21,8.0
2019,1629611,Terance,Mann,Terance Mann,SG-SF,76.75,78.5,204.6,79.75,101.0,4.0,9.5,9.25,32.5,38.5,11.51,3.14,3.3,6.0
2019,1629023,P.J.,Washington,PJ Washington,PF,78.5,80.0,230.4,86.5,106.5,8.6,9.0,10.25,27.0,34.0,11.39,3.43,3.2,3.0
2019,1629621,Marial,Shayok,Marial Shayok,SF-PF,76.5,77.5,196.8,84.25,103.5,4.7,8.75,9.25,29.5,36.5,11.16,3.04,3.37,9.0
2019,1629629,Cameron,Reddish,Cameron Reddish,SF,78.5,80.0,207.8,84.5,105.5,4.7,9.0,9.0,29.5,35.0,11.36,3.125,3.285,10.0
2019,1629076,Tyler,Cook,Tyler Cook,PF,79.25,80.75,245.4,84.5,106.5,6.1,9.5,10.75,27.5,32.0,11.32,3.1,3.28,11.0
2019,1629056,Terence,Davis,Terence Davis,SG,75.0,76.5,192.4,80.75,101.0,4.1,9.25,10.75,29.5,34.0,10.69,2.96,3.28,13.0
2019,1629065,Ky,Bowman,Ky Bowman,PG,73.0,74.25,181.2,79.0,98.0,4.9,8.25,9.0,27.5,33.0,11.11,3.11,3.26,4.0
2019,1629052,O'Shae,Brissett,O'Shae Brissett,SF-PF,79.0,80.0,203.2,84.0,104.0,2.9,9.0,9.5,34.0,37.5,11.3,3.18,3.48,11.0
2019,1629044,Shamorie,Ponds,Shamorie Ponds,PG,71.5,72.5,180.0,75.5,96.5,9.8,7.75,8.0,29.0,37.0,11.01,3.07,3.2,0.0
2019,1629025,Kris,Wilkes,Kris Wilkes,SF,78.25,79.75,208.8,82.75,103.0,4.9,8.5,9.5,27.5,35.0,10.39,3.09,3.34,4.0
2019,1629007,Jontay,Porter,Jontay Porter,PF,81.75,83.0,210.4,84.0,109.5,8.5,8.75,9.5,25.5,31.0,11.9,3.07,3.4,9.0
2019,1628981,Bruno,Fernando,Bruno Fernando,C,80.75,82.25,237.0,87.25,110.0,5.4,9.25,10.0,29.5,33.5,11.29,3.05,3.21,13.0
2019,1628998,Cody,Martin,Cody Martin,PG-SG,76.75,77.5,192.2,82.25,102.5,5.0,8.25,9.0,28.0,35.5,10.44,2.99,3.32,7.0
2019,1628986,Jaylen,Hands,Jaylen Hands,PG,73.5,75.0,180.4,77.5,97.0,5.1,8.0,8.25,33.0,41.5,10.73,3.03,3.12,6.0
2019,1628968,Brian,Bowen II,Brian Bowen,SF,78.25,79.5,200.0,82.0,103.0,6.5,8.5,9.75,32.0,35.5,10.98,3.21,3.26,1.0
2018,1628960,Grayson,Allen,Grayson Allen,SG,75.0,76.5,198.0,79.25,97.0,5.55,8.25,10.0,32.5,40.5,10.31,3.04,3.15,10.0
2018,1628961,Kostas,Antetokounmpo,Kostas Antetokounmpo,PF,81.0,82.5,194.8,86.25,110.0,5.0,9.25,9.5,29.5,35.0,12.48,3.48,3.21,0.0
2018,1628964,Mohamed,Bamba,Mohamed Bamba,C,83.25,84.75,225.6,94.0,115.5,6.2,9.75,10.25,27.0,30.5,12.03,3.26,3.42,11.0
2018,1628965,Jaylen,Barford,Jaylen Barford,PG-SG,73.25,74.25,207.6,75.5,96.5,11.65,8.0,8.25,27.0,33.0,11.39,3.21,3.31,7.0
2018,1628966,Keita,Bates-Diop,Keita Bates-Diop,SG-SF,79.25,80.5,223.8,87.25,106.5,5.35,9.0,8.5,30.5,35.0,11.2,3.28,3.17,11.0
2018,1628967,Tyus,Battle,Tyus Battle,SG,77.0,78.75,200.2,81.0,102.0,4.0,8.5,9.25,32.0,37.5,11.04,2.87,3.07,9.0
2018,1628970,Miles,Bridges,Miles Bridges,SF,77.25,78.75,220.4,81.5,103.5,5.9,9.0,9.75,29.5,35.0,11.36,3.125,3.285,10.0
2018,1628971,Bruce,Brown,Bruce Brown,SG-PG,75.5,77.0,194.6,81.0,98.5,3.75,8.5,8.5,32.5,38.0,11.11,3.44,3.2,17.0
2018,1629009,Billy,Preston,Billy Preston,PF,80.75,82.5,222.4,86.0,108.0,5.45,9.25,9.5,25.0,33.0,11.26,3.35,3.2,0.0
2018,1629010,Jerome,Robinson,Jerome Robinson,SG,76.0,77.0,188.4,79.25,98.0,6.05,9.0,10.0,30.0,36.0,11.024999999999999,3.08,3.22,10.0
2018,1629012,Collin,Sexton,Collin Sexton,PG,72.5,73.5,183.0,79.25,98.5,5.6,8.25,8.5,29.5,36.0,11.004999999999999,3.0599999999999996,3.21,8.0
2018,1629013,Landry,Shamet,Landry Shamet,PG,76.0,77.25,188.6,78.75,100.0,4.85,8.0,9.0,31.0,39.5,11.26,3.21,3.11,8.0
2018,1629014,Anfernee,Simons,Anfernee Simons,SG-PG,74.25,75.25,183.2,81.25,99.5,7.7,8.75,9.0,32.0,41.5,11.27,3.16,3.1,1.0
2018,1628987,Kevin,Hervey,Kevin Hervey,PF,78.5,79.75,211.6,87.5,107.0,5.15,9.25,10.25,27.5,32.0,11.28,3.15,3.36,4.0
2018,1628988,Aaron,Holiday,Aaron Holiday,PG,71.75,72.75,187.0,79.5,97.0,6.4,8.75,8.5,25.5,33.0,10.96,3.22,3.27,8.0
2018,1628989,Kevin,Huerter,Kevin Huerter,SG,78.25,79.25,194.0,79.5,101.5,8.6,8.25,8.5,31.0,38.0,10.89,2.97,3.09,9.0
2018,1628991,Jaren,Jackson,Jaren Jackson,PF-C,81.75,83.25,236.0,89.25,110.0,7.2,10.0,10.0,28.5,33.25,11.64,3.12,3.33,12.0
2018,1628992,Justin,Jackson,Justin Jackson,PF,78.0,78.75,229.4,87.0,105.0,8.9,9.0,9.5,26.5,31.5,11.78,3.08,3.43,12.0
2018,1628993,Alize,Johnson,Alize Johnson,PF,79.25,80.0,216.6,80.75,103.0,8.1,8.5,9.75,25.0,31.0,11.83,3.28,3.38,8.0
2018,1628994,George,King,George King,SF-SG,76.75,78.0,218.6,83.5,101.5,7.25,9.0,10.25,31.0,39.0,10.75,3.08,3.29,15.0
2018,1628995,Kevin,Knox,Kevin Knox,SF,79.75,81.0,212.6,83.75,108.0,4.95,8.75,9.25,29.5,35.0,11.36,3.125,3.285,10.0
2018,1628996,Sagaba,Konate,Sagaba Konate,C,78.5,79.5,246.0,84.0,106.5,7.35,9.25,10.0,31.5,35.0,12.28,3.36,3.28,12.0
2018,1628997,Caleb,Martin,Caleb Martin,SF-SG,76.75,78.0,195.8,82.0,101.5,7.0,8.5,8.75,29.0,36.5,10.43,2.75,3.26,6.0
2018,1628999,Yante,Maten,Yante Maten,PF-C,79.25,80.5,246.2,84.5,107.5,8.1,9.25,10.0,27.0,31.5,11.35,3.13,3.17,18.0
2018,1628972,Troy,Brown,Troy Brown,SF,77.75,78.75,208.0,82.25,105.0,7.05,9.0,9.75,26.0,33.0,11.51,3.29,3.33,5.0
2018,1628973,Jalen,Brunson,Jalen Brunson,PG,73.0,74.25,198.4,76.0,96.0,6.7,8.25,9.25,29.0,37.0,10.59,3.11,3.15,7.0
2018,1628974,Tony,Carr,Tony Carr,PG,75.0,76.5,198.8,80.25,100.0,6.5,8.5,9.75,25.0,31.5,11.89,3.4,3.17,0.0
2018,1628975,Jevon,Carter,Jevon Carter,PG,72.25,73.5,196.2,76.25,95.0,4.15,9.25,8.5,29.0,36.5,11.04,3.05,3.18,14.0
2018,1628976,Wendell,Carter,Wendell Carter,C-PF,80.75,82.0,251.4,88.5,109.0,7.85,8.5,9.0,27.0,31.5,11.98,2.875,3.4,12.0
2018,1628977,Hamidou,Diallo,Hamidou Diallo,SG,76.25,78.0,197.0,83.5,103.0,4.45,8.75,9.0,32.5,40.5,10.53,3.14,3.1,1.0
2018,1628978,Donte,DiVincenzo,Donte DiVincenzo,SG,75.5,76.5,200.6,78.0,97.5,5.0,8.25,9.0,34.5,42.0,10.72,3.12,3.11,12.0
2018,1628979,Trevon,Duval,Trevon Duval,PG,73.5,74.5,191.0,80.25,97.5,5.2,8.75,10.0,34.0,41.5,10.93,3.09,3.18,6.0
2018,1628980,Jacob,Evans,Jacob Evans,SG-SF,76.25,77.5,199.6,81.25,102.5,6.5,9.0,9.25,28.0,35.5,11.11,3.14,3.2,8.0
2018,1628982,Melvin,Frazier,Melvin Frazier,SF-SG,76.5,78.0,198.2,85.75,105.0,7.9,9.5,9.5,31.0,40.5,11.24,3.08,3.08,0.0
2018,1629024,Austin,Wiley,Austin Wiley,C,80.25,82.0,249.4,89.0,111.0,5.0,9.75,10.25,28.0,33.5,12.79,3.27,3.3,14.0
2018,1629026,Kenrich,Williams,Kenrich Williams,SF,78.0,79.5,200.4,79.25,103.5,5.95,8.5,9.75,28.0,33.0,10.86,3.28,3.19,14.0
2018,1629027,Trae,Young,Trae Young,PG,72.5,73.75,177.8,75.0,95.5,5.35,8.0,9.25,29.5,36.0,11.004999999999999,3.0599999999999996,3.21,8.0
2018,1629033,Theo,Pinson,Theo Pinson,SG-SF,77.0,78.75,211.2,82.75,103.5,7.35,9.0,9.0,27.0,34.0,11.53,3.11,3.22,7.0
2018,1629000,Brandon,McCoy,Brandon McCoy,C,83.5,84.5,250.4,86.0,110.5,8.7,9.75,9.5,27.5,32.0,11.77,3.31,3.23,9.0
2018,1629001,DeAnthony,Melton,DeAnthony Melton,SG-PG,74.25,75.25,193.2,80.5,99.5,5.2,8.5,9.5,31.0,36.5,11.48,3.33,3.23,1.0
2018,1629002,Chimezie,Metu,Chimezie Metu,PF-C,80.5,81.5,219.6,84.5,108.0,5.05,9.0,9.25,29.5,36.0,11.89,3.25,3.33,5.0
